pays,annee,pib_millions,population_millions,inflation_taux,export_millions,import_millions,date_creation,date_creation_year,date_creation_month,date_creation_day,date_creation_dayofweek,pib_par_habitant,balance_commerciale,pays_riche,agg_pib_millions_mean,agg_pib_millions_sum,agg_pib_millions_count,agg_population_millions_mean,agg_population_millions_sum,date_creation_quarter,date_creation_is_weekend
2,-1.5184268345781042,-0.6794036660947357,1.0575571359524838,-0.6486900331958044,-1.5117616521755082,0.6332675345355588,2023-07-27,2023,7,27,3,-0.6424273857155094,-2.145029186711067,False,-0.022262125076586335,-4.229803764551404,190,0.06917427185999112,13.14311165339831,3,False
4,0.7775814838363247,-0.9660422102197668,-0.3707455884312186,0.08812918157373763,-1.7724999605815808,0.23112104540372086,2023-07-28,2023,7,28,4,2.6056741883497523,-2.0036210059853015,False,-0.017747676688147015,-3.6560213977582854,206,-0.01641857409737178,-3.3822262640585867,3,False
4,1.1602495369053962,-0.09132846583208318,-0.6795204075759504,0.09467550164045525,0.4803452478363387,-1.4607871278550955,2023-07-29,2023,7,29,5,0.13440135839021927,1.941132375691434,False,-0.017747676688147015,-3.6560213977582854,206,-0.01641857409737178,-3.3822262640585867,3,True
2,-0.7530907284399613,-0.27039912138793476,-1.199310844969962,-0.5111623106367805,-0.22720408197880068,-0.4785005982162814,2023-07-30,2023,7,30,6,0.22546208309715332,0.2512965162374807,False,-0.022262125076586335,-4.229803764551404,190,0.06917427185999112,13.14311165339831,3,True
4,0.39491343076725327,-0.5742461438618929,-0.9138246343750553,-1.465066048950329,0.4424400742554484,0.970653337426468,2023-07-31,2023,7,31,0,0.6283986251416906,-0.5282132631710196,False,-0.017747676688147015,-3.6560213977582854,206,-0.01641857409737178,-3.3822262640585867,3,False
2,-1.1357587815090329,0.6598657012143105,1.8063855129427466,0.39242934105863286,0.7934322145710467,-1.0991021197334558,2023-08-01,2023,8,1,1,0.36529616545658433,1.8925343343045027,True,-0.022262125076586335,-4.229803764551404,190,0.06917427185999112,13.14311165339831,3,False
0,0.7775814838363247,0.937813829771232,1.3614590688756225,-0.028250969886067387,0.3140471602805646,-1.8021800001191484,2023-08-02,2023,8,2,2,0.6888299848380582,2.116227160399713,True,0.07000870724384199,13.30165437632998,190,-0.020936483270596426,-3.977931821413321,3,False
2,1.1602495369053962,0.007198775439019726,-1.4915938598638405,0.5866389293141647,0.7565245057335128,-0.19803832184966466,2023-08-03,2023,8,3,3,-0.00482623027133999,0.9545628275831775,True,-0.022262125076586335,-4.229803764551404,190,0.06917427185999112,13.14311165339831,3,False
2,0.39491343076725327,1.4984220528943215,-1.460140905346077,-0.5460195055809401,-0.06411784532988181,-0.10472064998703307,2023-08-04,2023,8,4,4,-1.0262174338162051,0.040602804657151256,True,-0.022262125076586335,-4.229803764551404,190,0.06917427185999112,13.14311165339831,3,False
4,0.39491343076725327,-1.3133088629431653,0.5230331668063005,1.3760950752333674,-1.3250027998467362,0.19849453648995674,2023-08-05,2023,8,5,5,-2.51094757711519,-1.523497336336693,False,-0.017747676688147015,-3.6560213977582854,206,-0.01641857409737178,-3.3822262640585867,3,True
4,0.01224537769818175,-0.2955993506657763,0.594914422935656,-0.9219945492275606,1.2079212406147906,0.8468156117799412,2023-08-06,2023,8,6,6,-0.49687709571254984,0.3611056288348493,False,-0.017747676688147015,-3.6560213977582854,206,-0.01641857409737178,-3.3822262640585867,3,True
1,1.1602495369053962,-0.8572145044880243,0.5966939448122096,1.839041207232033,-0.650384705054372,0.747414001267887,2023-08-07,2023,8,7,0,-1.4366066757352551,-1.397798706322259,False,-0.01971727380120119,-4.1406274982522495,210,0.01136230936198105,2.3860849660160204,3,False
1,-1.5184268345781042,-1.7996191876652732,-0.28682469919746123,-1.8760969973222477,-1.0413394067951438,0.3332050421701831,2023-08-08,2023,8,8,1,6.274282489271768,-1.374544448965327,False,-0.01971727380120119,-4.1406274982522495,210,0.01136230936198105,2.3860849660160204,3,False
0,-0.37042267537088974,-0.17646367509964608,-0.14448658197790534,0.5149106631697472,-0.18641450416925534,1.357434611153708,2023-08-09,2023,8,9,2,1.2213153130484506,-1.5438491153229632,False,0.07000870724384199,13.30165437632998,190,-0.020936483270596426,-3.977931821413321,3,False
1,-0.37042267537088974,-0.21840189581926828,0.35378301792888955,0.5594577471948027,-1.0156295703646183,-1.610526941870768,2023-08-10,2023,8,10,3,-0.6173328982771217,0.5948973715061496,False,-0.01971727380120119,-4.1406274982522495,210,0.01136230936198105,2.3860849660160204,3,False
2,-0.7530907284399613,1.5369817980438605,0.08781006455026451,-0.014616386438213613,-0.456667951837074,0.6019691897178763,2023-08-11,2023,8,11,4,17.503481017988054,-1.0586371415549503,True,-0.022262125076586335,-4.229803764551404,190,0.06917427185999112,13.14311165339831,3,False
4,-0.7530907284399613,0.5894701420264055,-1.8085917074560731,0.5035427545924599,0.40255130839276076,0.7353131544586898,2023-08-12,2023,8,12,5,-0.32592770363607476,-0.33276184606592907,True,-0.017747676688147015,-3.6560213977582854,206,-0.01641857409737178,-3.3822262640585867,3,True
1,-0.37042267537088974,-1.187170194773915,-0.2591749812624683,1.440402920175057,0.4073894587264005,-1.305030406634169,2023-08-13,2023,8,13,6,4.580574054606219,1.7124198653605693,False,-0.01971727380120119,-4.1406274982522495,210,0.01136230936198105,2.3860849660160204,3,True
1,-1.5184268345781042,1.8855835653452258,-0.942397331310547,-1.8760969973222477,-0.9987259555937349,-1.5929245460908201,2023-08-14,2023,8,14,0,-2.0008371232578033,0.5941985904970852,True,-0.01971727380120119,-4.1406274982522495,210,0.01136230936198105,2.3860849660160204,3,False
0,-1.1357587815090329,1.2230732702037461,0.1859819883576183,0.5893826396486371,-0.535962594501398,-0.7653195852540328,2023-08-15,2023,8,15,1,6.576299570751663,0.22935699075263472,True,0.07000870724384199,13.30165437632998,190,-0.020936483270596426,-3.977931821413321,3,False
0,1.5429175899744678,0.5371756998868992,1.8063855129427466,-1.8760969973222477,1.2265602219141938,-0.6730381790372598,2023-08-16,2023,8,16,2,0.29737600088023125,1.8995984009514535,True,0.07000870724384199,13.30165437632998,190,-0.020936483270596426,-3.977931821413321,3,False
2,-1.1357587815090329,-0.33083659008813787,0.3973106432633124,-1.0193820469514037,0.5744508280042394,0.8740414893038039,2023-08-17,2023,8,17,3,-0.832689976213097,-0.29959066129956446,False,-0.022262125076586335,-4.229803764551404,190,0.06917427185999112,13.14311165339831,3,False
4,0.01224537769818175,-1.1176636814850214,-0.3512046132028492,1.8234710099467888,1.81142471096239,-0.6216467536518464,2023-08-18,2023,8,18,4,3.182371869470518,2.4330714646142364,False,-0.017747676688147015,-3.6560213977582854,206,-0.01641857409737178,-3.3822262640585867,3,False
0,1.5429175899744678,-0.4872698345581508,1.0065763384400603,-0.5988065891574926,1.3459339849652165,-0.8860349232474104,2023-08-19,2023,8,19,5,-0.48408631908961447,2.231968908212627,False,0.07000870724384199,13.30165437632998,190,-0.020936483270596426,-3.977931821413321,3,True
1,1.5429175899744678,1.081065286269635,0.5239364541251833,-1.247499048866454,1.3054995171492376,-0.618470454487112,2023-08-20,2023,8,20,6,2.0633519155957374,1.9239699716363496,True,-0.01971727380120119,-4.1406274982522495,210,0.01136230936198105,2.3860849660160204,3,True
4,1.1602495369053962,1.8855835653452258,0.45513861057434885,-0.1782732737587286,-1.551659879205865,1.2733552826382248,2023-08-21,2023,8,21,0,4.142877623512909,-2.8250151618440897,True,-0.017747676688147015,-3.6560213977582854,206,-0.01641857409737178,-3.3822262640585867,3,False
4,-1.5184268345781042,1.5689654161475728,0.6604065430675059,1.839041207232033,0.8762390372158905,0.06453446367467856,2023-08-22,2023,8,22,1,2.375756922183,0.811704573541212,True,-0.017747676688147015,-3.6560213977582854,206,-0.01641857409737178,-3.3822262640585867,3,False
1,-1.5184268345781042,-0.6124856750899428,1.8063855129427466,-1.8760969973222477,-0.04558418335663882,-0.14571498908326494,2023-08-23,2023,8,23,2,-0.3390669769556304,0.10013080572662611,False,-0.01971727380120119,-4.1406274982522495,210,0.01136230936198105,2.3860849660160204,3,False
0,1.5429175899744678,-1.2896149210581338,-1.2495824335844705,-1.1132133760872407,-0.6073604258518667,-0.07000381857866561,2023-08-24,2023,8,24,3,1.0320366919362245,-0.537356607273201,False,0.07000870724384199,13.30165437632998,190,-0.020936483270596426,-3.977931821413321,3,False
1,1.1602495369053962,0.063535351227666,0.5139830044124927,1.679144724989144,0.20391853466441165,1.4629767286064799,2023-08-25,2023,8,25,4,0.12361372006899327,-1.2590581939420682,True,-0.01971727380120119,-4.1406274982522495,210,0.01136230936198105,2.3860849660160204,3,False
4,1.5429175899744678,-1.7996191876652732,-1.0248037456244146,1.839041207232033,1.0808662745117814,-0.768850741961681,2023-08-26,2023,8,26,5,1.756062265920742,1.8497170164734624,False,-0.017747676688147015,-3.6560213977582854,206,-0.01641857409737178,-3.3822262640585867,3,True
3,0.7775814838363247,0.2592144443935971,0.6039798236339927,-0.07473354869430548,0.579451071827053,1.4886140849367757,2023-08-27,2023,8,27,6,0.4291773238946457,-0.9091630131097227,True,-0.006250988802785085,-1.2752017157681572,204,-0.040044306538934545,-8.169038533942647,3,True
3,-0.7530907284399613,-0.24615731317403308,-1.0163464132721711,-1.3189011963505857,-0.9768853533799797,0.28042410678650864,2023-08-28,2023,8,28,0,0.24219824063875917,-1.2573094601664883,False,-0.006250988802785085,-1.2752017157681572,204,-0.040044306538934545,-8.169038533942647,3,False
2,-0.7530907284399613,-0.5879960133113946,-0.46533439075068145,1.839041207232033,0.8520907682686829,-0.1251249837529677,2023-08-29,2023,8,29,1,1.2635988764183845,0.9772157520216507,False,-0.022262125076586335,-4.229803764551404,190,0.06917427185999112,13.14311165339831,3,False
1,-1.1357587815090329,-1.7996191876652732,-0.3309370353051402,1.785428013383722,-0.7050818342260632,1.8398400338293535,2023-08-30,2023,8,30,2,5.437950412548828,-2.5449218680554164,False,-0.01971727380120119,-4.1406274982522495,210,0.01136230936198105,2.3860849660160204,3,False
1,0.01224537769818175,0.46364355289630377,1.065945707516088,0.7824267624849354,0.2588327231592494,-1.1039342367953948,2023-08-31,2023,8,31,3,0.43495981983613935,1.3627669599546441,True,-0.01971727380120119,-4.1406274982522495,210,0.01136230936198105,2.3860849660160204,3,False
2,-0.7530907284399613,-0.6595601572755977,1.0028975098899986,-0.8514702988466009,-0.3279456617193313,-0.3364371705945714,2023-09-01,2023,9,1,4,-0.6576545965778104,0.008491508875240084,False,-0.022262125076586335,-4.229803764551404,190,0.06917427185999112,13.14311165339831,3,False
2,0.39491343076725327,-1.343611312462047,-1.3757935666363548,-0.015131767061952094,-0.23261852060279753,-1.2972335144011888,2023-09-02,2023,9,2,5,0.9766082245514569,1.0646149937983913,False,-0.022262125076586335,-4.229803764551404,190,0.06917427185999112,13.14311165339831,3,True
2,-1.1357587815090329,-1.7996191876652732,0.05378242992350528,-0.13710383945532972,0.8789274654759239,1.091669138561043,2023-09-03,2023,9,3,6,-33.46109854509866,-0.21274167308511915,False,-0.022262125076586335,-4.229803764551404,190,0.06917427185999112,13.14311165339831,3,True
4,-0.7530907284399613,1.8855835653452258,-0.786512472299307,0.40105903075404575,-1.1593616934269122,1.8398400338293535,2023-09-04,2023,9,4,0,-2.3973981745424475,-2.9992017272562657,True,-0.017747676688147015,-3.6560213977582854,206,-0.01641857409737178,-3.3822262640585867,3,False
1,0.01224537769818175,1.8148054997390584,-1.3898486399325751,1.6282765353071833,1.81142471096239,1.8398400338293535,2023-09-05,2023,9,5,1,-1.305757654176716,-0.028415322866963466,True,-0.01971727380120119,-4.1406274982522495,210,0.01136230936198105,2.3860849660160204,3,False
4,-1.5184268345781042,1.6956552152543618,-0.24512535310758193,1.0020583558576373,-1.7903350486364005,1.3885053831616736,2023-09-06,2023,9,6,2,-6.917502387075251,-3.178840431798074,True,-0.017747676688147015,-3.6560213977582854,206,-0.01641857409737178,-3.3822262640585867,3,False
2,-1.5184268345781042,-0.5783986630397329,-0.3456574517208143,-1.1417710251302902,-0.6600383429752049,-0.16579963650734456,2023-09-07,2023,9,7,3,1.6733290723525394,-0.4942387064678604,False,-0.022262125076586335,-4.229803764551404,190,0.06917427185999112,13.14311165339831,3,False
1,1.5429175899744678,-0.7341804290720322,1.8063855129427466,1.5466501328709816,0.43206659864133423,-0.34907133075804136,2023-09-08,2023,9,8,4,-0.40643618087702305,0.7811379293993757,False,-0.01971727380120119,-4.1406274982522495,210,0.01136230936198105,2.3860849660160204,3,False
4,0.7775814838363247,0.415523017625275,0.46927919638916576,0.3816462142792572,0.6736484654822021,-1.7769382622468652,2023-09-09,2023,9,9,5,0.8854494740497475,2.4505867277290676,True,-0.017747676688147015,-3.6560213977582854,206,-0.01641857409737178,-3.3822262640585867,3,True
4,-1.5184268345781042,-1.159472416594297,-1.5207680301830804,-0.014616386438213613,-0.09903280632048785,1.8398400338293535,2023-09-10,2023,9,10,6,0.7624255597053232,-1.9388728401498414,False,-0.017747676688147015,-3.6560213977582854,206,-0.01641857409737178,-3.3822262640585867,3,True
2,1.1602495369053962,0.2362675149374582,-0.6273530278623287,1.6453012617897793,-0.05041791465312094,0.5630410353376435,2023-09-11,2023,9,11,0,-0.3766101452359717,-0.6134589499907644,True,-0.022262125076586335,-4.229803764551404,190,0.06917427185999112,13.14311165339831,3,False
1,-0.7530907284399613,0.7346809315288926,1.1160289804334098,-1.1792445369392317,0.47758211910150156,-0.4876190701834039,2023-09-12,2023,9,12,1,0.6582991520915338,0.9652011892849055,True,-0.01971727380120119,-4.1406274982522495,210,0.01136230936198105,2.3860849660160204,3,False
2,1.1602495369053962,1.2294064118920032,1.8063855129427466,-0.0006659490175755058,-0.246388005447593,1.5023343798381557,2023-09-13,2023,9,13,2,0.6805891671978711,-1.7487223852857487,True,-0.022262125076586335,-4.229803764551404,190,0.06917427185999112,13.14311165339831,3,False
1,0.01224537769818175,-0.19522135401003213,-1.7497876910806411,-0.543668652676664,1.5863319978148702,-1.0133210012939475,2023-09-14,2023,9,14,3,0.11156859486733874,2.5996529991088178,False,-0.01971727380120119,-4.1406274982522495,210,0.01136230936198105,2.3860849660160204,3,False
3,-1.5184268345781042,-0.30634968854040084,-1.8085917074560731,-1.6791362700331145,0.9614166284710829,0.49486263737237196,2023-09-15,2023,9,15,4,0.16938576422608165,0.46655399109871093,False,-0.006250988802785085,-1.2752017157681572,204,-0.040044306538934545,-8.169038533942647,3,False
0,0.7775814838363247,-1.0302199954303184,1.8063855129427466,0.41843352414487384,0.999188343584321,-0.13847479397205917,2023-09-16,2023,9,16,5,-0.5703212232653524,1.1376631375563802,False,0.07000870724384199,13.30165437632998,190,-0.020936483270596426,-3.977931821413321,3,True
0,0.01224537769818175,-0.9753617659771264,0.42163699667646065,1.839041207232033,-1.0758221995480266,0.7485853617040612,2023-09-17,2023,9,17,6,-2.3132736777497764,-1.8244075612520878,False,0.07000870724384199,13.30165437632998,190,-0.020936483270596426,-3.977931821413321,3,True
0,0.39491343076725327,-0.3308310004309019,-0.9609574498170605,-1.8760969973222477,-0.07523899871675545,-0.019236380254907023,2023-09-18,2023,9,18,0,0.3442722677199525,-0.056002618461848425,False,0.07000870724384199,13.30165437632998,190,-0.020936483270596426,-3.977931821413321,3,False
2,0.39491343076725327,0.3066607597618362,0.5810262217651513,0.003217857475471481,-0.32469137220508504,-1.5361317951879727,2023-09-19,2023,9,19,1,0.5277916009198418,1.2114404229828877,True,-0.022262125076586335,-4.229803764551404,190,0.06917427185999112,13.14311165339831,3,False
3,1.1602495369053962,0.8930267988118141,-1.8085917074560731,-0.014616386438213613,-1.1203294925118685,0.13290633871956242,2023-09-20,2023,9,20,2,-0.49376915482374223,-1.253235831231431,True,-0.006250988802785085,-1.2752017157681572,204,-0.040044306538934545,-8.169038533942647,3,False
1,1.5429175899744678,-0.9499183175261158,-0.002886819280928312,0.1734263400121436,0.42072929008147575,1.1970726437946564,2023-09-21,2023,9,21,3,329.05361405950265,-0.7763433537131806,False,-0.01971727380120119,-4.1406274982522495,210,0.01136230936198105,2.3860849660160204,3,False
4,-1.1357587815090329,1.5146946845076086,0.3537188826536713,-0.08535722937858554,-0.5923127258303571,0.018328772403780662,2023-09-22,2023,9,22,4,4.282199110050501,-0.6106414982341377,True,-0.017747676688147015,-3.6560213977582854,206,-0.01641857409737178,-3.3822262640585867,3,False
1,1.5429175899744678,-0.37875708052035145,1.0092896748217661,-1.3848154837383673,0.7538623421496133,0.8977629302103299,2023-09-23,2023,9,23,5,-0.37527093555894886,-0.1439005880607166,False,-0.01971727380120119,-4.1406274982522495,210,0.01136230936198105,2.3860849660160204,3,True
4,1.5429175899744678,-0.11064377016922188,-1.120993301801874,0.2936211587549829,-1.1932096984587743,-1.092880233987681,2023-09-24,2023,9,24,6,0.09870154441723615,-0.10032946447109325,False,-0.017747676688147015,-3.6560213977582854,206,-0.01641857409737178,-3.3822262640585867,3,True
1,0.7775814838363247,-0.8898374705576281,0.0875838156922439,-0.7905138414005024,1.81142471096239,0.021560358603059132,2023-09-25,2023,9,25,0,-10.159839047026457,1.789864352359331,False,-0.01971727380120119,-4.1406274982522495,210,0.01136230936198105,2.3860849660160204,3,False
3,-1.5184268345781042,-1.7996191876652732,-1.0237524301408782,-1.8760969973222477,-0.9970363585199442,-0.6325495072281562,2023-09-26,2023,9,26,1,1.7578656076231518,-0.36448685129178804,False,-0.006250988802785085,-1.2752017157681572,204,-0.040044306538934545,-8.169038533942647,3,False
4,0.7775814838363247,0.8613164455835464,0.27410124961610094,1.3473589415186955,0.2617881127119233,0.8670016740634287,2023-09-27,2023,9,27,2,3.1423295106822158,-0.6052135613515053,True,-0.017747676688147015,-3.6560213977582854,206,-0.01641857409737178,-3.3822262640585867,3,False
2,0.01224537769818175,0.7032956861482641,-0.9906926740133768,1.0885752116253047,0.9078316051994023,0.08470520922199691,2023-09-28,2023,9,28,3,-0.709902984645234,0.8231263959774054,True,-0.022262125076586335,-4.229803764551404,190,0.06917427185999112,13.14311165339831,3,False
1,0.39491343076725327,-0.3897110238995232,-0.45514994489491806,0.09518283873045232,-0.6295421971355702,0.8047809330704081,2023-09-29,2023,9,29,4,0.8562255763636247,-1.4343231302059785,False,-0.01971727380120119,-4.1406274982522495,210,0.01136230936198105,2.3860849660160204,3,False
1,0.7775814838363247,-0.015791474775635195,-1.101120544757271,0.2895542944912688,0.9762200224771724,1.239546111682331,2023-09-30,2023,9,30,5,0.01434127702986074,-0.26332608920515854,True,-0.01971727380120119,-4.1406274982522495,210,0.01136230936198105,2.3860849660160204,3,True
4,0.01224537769818175,0.46615458790406694,0.7090819191026092,-0.014616386438213613,-1.372608036647832,0.8064700832719484,2023-10-01,2023,10,1,6,0.6574058304772696,-2.1790781199197804,True,-0.017747676688147015,-3.6560213977582854,206,-0.01641857409737178,-3.3822262640585867,4,True
2,0.7775814838363247,-1.7650984332513873,0.9369464713301956,0.28436667429758444,1.6528328110464998,0.34889344188284277,2023-10-02,2023,10,2,0,-1.8838839648389445,1.3039393691636572,False,-0.022262125076586335,-4.229803764551404,190,0.06917427185999112,13.14311165339831,4,False
2,1.5429175899744678,-0.6556438562696891,-0.26447378673665706,-0.014616386438213613,0.0303040622371881,-1.041144868159354,2023-10-03,2023,10,3,1,2.479050435809465,1.0714489303965422,False,-0.022262125076586335,-4.229803764551404,190,0.06917427185999112,13.14311165339831,4,False
3,-0.7530907284399613,0.7649368766778877,0.035431344366243914,-0.28733251030986756,-0.6586208273194962,0.04722693640130832,2023-10-04,2023,10,4,2,21.589270471110233,-0.7058477637208045,True,-0.006250988802785085,-1.2752017157681572,204,-0.040044306538934545,-8.169038533942647,4,False
2,1.1602495369053962,-1.434185256423414,-1.5987770930589325,1.4759710994241664,-0.32324237450472637,-0.5325933142436045,2023-10-05,2023,10,5,3,0.8970514167671707,0.20935093973887808,False,-0.022262125076586335,-4.229803764551404,190,0.06917427185999112,13.14311165339831,4,False
2,-1.1357587815090329,0.2274283534606282,-0.3359784199972665,0.39003135331733135,0.9270811751342468,-0.3259169537331131,2023-10-06,2023,10,6,4,-0.6769135751709248,1.25299812886736,True,-0.022262125076586335,-4.229803764551404,190,0.06917427185999112,13.14311165339831,4,False
2,0.7775814838363247,-1.5439960931481966,-0.06177796682213742,0.2511839689925763,-0.6451301680917512,-0.359232232974065,2023-10-07,2023,10,7,5,24.992666035667,-0.2858979351176862,False,-0.022262125076586335,-4.229803764551404,190,0.06917427185999112,13.14311165339831,4,True
0,-1.1357587815090329,0.41300644066787906,1.8063855129427466,-1.3528734587965272,-0.8311974519361499,-1.0211507068518233,2023-10-08,2023,10,8,6,0.22863693143500607,0.1899532549156734,True,0.07000870724384199,13.30165437632998,190,-0.020936483270596426,-3.977931821413321,4,True
3,-0.37042267537088974,-0.12596710608113618,-1.2287854766922184,0.3529679192292486,-0.2356315998921116,-1.8021800001191484,2023-10-09,2023,10,9,0,0.10251350497747455,1.5665484002270367,False,-0.006250988802785085,-1.2752017157681572,204,-0.040044306538934545,-8.169038533942647,4,False
1,0.7775814838363247,-1.7996191876652732,1.6027139986004086,-0.8728917616257473,-1.3136840305631183,-0.6802561948053606,2023-10-10,2023,10,10,1,-1.1228573464990101,-0.6334278357577577,False,-0.01971727380120119,-4.1406274982522495,210,0.01136230936198105,2.3860849660160204,4,False
4,-0.7530907284399613,1.162641314199889,1.0890735136810579,-0.660707791114051,1.81142471096239,0.26170901305983796,2023-10-11,2023,10,11,2,1.0675508123140125,1.5497156979025521,True,-0.017747676688147015,-3.6560213977582854,206,-0.01641857409737178,-3.3822262640585867,4,False
1,-1.1357587815090329,-0.8762897949743571,0.30185701735641457,-0.8547277733496089,-0.6247514133793456,-1.4237868225558004,2023-10-12,2023,10,12,3,-2.902996268394473,0.7990354091764548,False,-0.01971727380120119,-4.1406274982522495,210,0.01136230936198105,2.3860849660160204,4,False
3,0.7775814838363247,-0.9575117027016278,1.8063855129427466,-1.1295649753690684,0.9526918718910627,0.0674197235266368,2023-10-13,2023,10,13,4,-0.5300705169749532,0.8852721483644259,False,-0.006250988802785085,-1.2752017157681572,204,-0.040044306538934545,-8.169038533942647,4,False
4,-1.5184268345781042,0.1276049781113789,0.4023927761430484,1.839041207232033,0.25069390947687953,1.8398400338293535,2023-10-14,2023,10,14,5,0.3171154793942325,-1.589146124352474,True,-0.017747676688147015,-3.6560213977582854,206,-0.01641857409737178,-3.3822262640585867,4,True
3,1.1602495369053962,1.145355817274452,0.42113691581104457,1.4971764637675649,-1.0965582190984173,1.1688553323595627,2023-10-15,2023,10,15,6,2.71967565481329,-2.2654135514579803,True,-0.006250988802785085,-1.2752017157681572,204,-0.040044306538934545,-8.169038533942647,4,True
2,-0.7530907284399613,-1.1781903643728486,-0.06498304910309088,1.839041207232033,0.007619783991760473,1.8398400338293535,2023-10-16,2023,10,16,0,18.130733793419502,-1.832220249837593,False,-0.022262125076586335,-4.229803764551404,190,0.06917427185999112,13.14311165339831,4,False
4,-1.1357587815090329,-0.021492689099726108,1.3382558142931724,-0.014616386438213613,0.8989667043882742,0.4779217483206594,2023-10-17,2023,10,17,1,-0.01606022471202781,0.4210449560676148,True,-0.017747676688147015,-3.6560213977582854,206,-0.01641857409737178,-3.3822262640585867,4,False
2,-0.7530907284399613,0.37262838041410495,1.1985576641164637,0.11664834888155287,-0.19808552534586119,1.3267965960273949,2023-10-18,2023,10,18,2,0.31089733232718014,-1.524882121373256,True,-0.022262125076586335,-4.229803764551404,190,0.06917427185999112,13.14311165339831,4,False
1,0.01224537769818175,0.6563426468819151,-0.6942932288261091,-1.378561086859288,1.3605853260816687,-0.7412900997875678,2023-10-19,2023,10,19,3,-0.9453392595973322,2.1018754258692365,True,-0.01971727380120119,-4.1406274982522495,210,0.01136230936198105,2.3860849660160204,4,False
1,1.1602495369053962,0.10170396267435787,-1.4566118827468828,-0.7236075704975258,1.166963577192797,-0.6542308828327601,2023-10-20,2023,10,20,4,-0.0698222799628438,1.8211944600255572,True,-0.01971727380120119,-4.1406274982522495,210,0.01136230936198105,2.3860849660160204,4,False
4,0.7775814838363247,-0.4817102474619943,-0.22969760836786873,-0.9673004168041556,1.0511944693407107,-1.8021800001191484,2023-10-21,2023,10,21,5,2.0971495997926044,2.853374469459859,False,-0.017747676688147015,-3.6560213977582854,206,-0.01641857409737178,-3.3822262640585867,4,True
4,0.7775814838363247,-0.976123807540474,-0.8859377228305965,1.396651179763976,-0.5043140131574967,1.3471723086935135,2023-10-22,2023,10,22,6,1.101797318689321,-1.8514863218510103,False,-0.017747676688147015,-3.6560213977582854,206,-0.01641857409737178,-3.3822262640585867,4,True
3,0.7775814838363247,0.0047694422241348865,-0.0764182388751966,-0.3955185730157631,-1.204099254730145,1.7344214283840758,2023-10-23,2023,10,23,0,-0.06241235462026495,-2.9385206831142208,True,-0.006250988802785085,-1.2752017157681572,204,-0.040044306538934545,-8.169038533942647,4,False
3,1.1602495369053962,-1.238646851925486,1.3534998287892765,1.2090822414845757,-0.6780015546037008,-0.5545557209695108,2023-10-24,2023,10,24,1,-0.9151437078743275,-0.12344583363419004,False,-0.006250988802785085,-1.2752017157681572,204,-0.040044306538934545,-8.169038533942647,4,False
2,-1.5184268345781042,-1.7996191876652732,-0.5092276944986075,-0.014616386438213613,0.23576683298611026,-0.22739067662856308,2023-10-25,2023,10,25,2,3.5340167220033125,0.46315750961467334,False,-0.022262125076586335,-4.229803764551404,190,0.06917427185999112,13.14311165339831,4,False
4,-0.37042267537088974,0.3809408144407639,-0.053665080682654104,1.839041207232033,0.6301760926081147,-0.773979083295494,2023-10-26,2023,10,26,3,-7.098485823461987,1.4041551759036088,True,-0.017747676688147015,-3.6560213977582854,206,-0.01641857409737178,-3.3822262640585867,4,False
1,0.39491343076725327,0.882667757736137,0.05717720746515939,-1.5822700727319852,-1.7903350486364005,0.4686561519646461,2023-10-27,2023,10,27,4,15.43740586271174,-2.2589912006010464,True,-0.01971727380120119,-4.1406274982522495,210,0.01136230936198105,2.3860849660160204,4,False
3,1.5429175899744678,-1.7996191876652732,0.9259330009348923,1.4181785468470294,0.0051842534973755945,1.2802437617004132,2023-10-28,2023,10,28,5,-1.9435738718117197,-1.2750595082030376,False,-0.006250988802785085,-1.2752017157681572,204,-0.040044306538934545,-8.169038533942647,4,True
3,-1.1357587815090329,-1.1716515552758529,-1.8085917074560731,1.2946051382931634,0.1927184228205616,-1.8021800001191484,2023-10-29,2023,10,29,6,0.647825349660523,1.99489842293971,False,-0.006250988802785085,-1.2752017157681572,204,-0.040044306538934545,-8.169038533942647,4,True
1,-1.5184268345781042,0.5769559018079562,-0.6734351791818691,-1.027833412434091,-0.298827727347693,0.49794211775105457,2023-10-30,2023,10,30,0,-0.8567356141223244,-0.7967698450987475,True,-0.01971727380120119,-4.1406274982522495,210,0.01136230936198105,2.3860849660160204,4,False
3,-1.1357587815090329,1.8855835653452258,0.22562985456174844,1.1419821647856243,1.4713449696029932,-0.25223217647030344,2023-10-31,2023,10,31,1,8.3569772670717,1.7235771460732967,True,-0.006250988802785085,-1.2752017157681572,204,-0.040044306538934545,-8.169038533942647,4,False
2,0.7775814838363247,-0.06538394882594342,1.3124374957943945,0.40685867320401425,0.4902534541901015,0.17425552971272104,2023-11-01,2023,11,1,2,-0.04981871444199155,0.3159979244773805,False,-0.022262125076586335,-4.229803764551404,190,0.06917427185999112,13.14311165339831,4,False
4,-0.7530907284399613,-0.8692168969304157,-0.5472582221089417,-0.210635187737017,1.4926911342332836,0.5521247183887651,2023-11-02,2023,11,2,3,1.5883121747915598,0.9405664158445185,False,-0.017747676688147015,-3.6560213977582854,206,-0.01641857409737178,-3.3822262640585867,4,False
